date|description|images|title|link|title_state|description_state
2012-12-07 (16:12)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_28_35_79_55_2835795571', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_28_35_79_55_2835795571_1']|Polska II RP 5 zlotych 1930 Sztandar st.3|https://archiwum.niemczyk.pl/page/2835795571/polska-ii-rp-5-zlotych-1930-sztandar-st3|3|
2012-12-07 (14:12)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_28_35_37_89_2835378990', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_28_35_37_89_2835378990_1', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_28_35_37_89_2835378990_2']|Polska II RP 5 zlotych 1930 Sztandar NGC AU58|https://archiwum.niemczyk.pl/page/2835378990/polska-ii-rp-5-zlotych-1930-sztandar-ngc-au58|NGC AU58|
2012-11-07 (14:11)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_27_57_64_54_2757645440', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_27_57_64_54_2757645440_1']|Polska II RP 5 złotych 1930 Sztandar st.2/2+|https://archiwum.niemczyk.pl/page/2757645440/polska-ii-rp-5-zlotych-1930-sztandar-st22|2/2+|
2012-11-06 (14:11)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_27_55_06_45_2755064523', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_27_55_06_45_2755064523_1', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_27_55_06_45_2755064523_2']|Polska 5 złotych 1930 sztandar NGC MS 64|https://archiwum.niemczyk.pl/page/2755064523/polska-5-zlotych-1930-sztandar-ngc-ms-64|NGC MS 64|
2012-10-21|Pięknie zachowany egzemplarz. PCGS ogradowało tylko jedną sztukę z tak wysoką notą.\Parchimowicz. 115a\\Stan zachowania PCGS MS 65\Waga - Ag\Średnica 33,0 mm|['https://archiwum.niemczyk.pl/images/auction/orginal/3474273.jpg', 'https://archiwum.niemczyk.pl/images/auction/orginal/4091273a.jpg', 'https://archiwum.niemczyk.pl/images/auction/orginal/273b.jpg']|II RP. 5 złotych 1930, Sztandar, srebro|https://archiwum.niemczyk.pl/auction/6/270/ii-rp-5-zlotych-1930-sztandar-srebro||PCGS MS 65
2012-10-21|Rzadka moneta.\Połysk. Delikatnie przetarty w tle.\Parchimowicz. 115\\Stan zachowania 2\Waga 17,98 g Ag\Średnica 33,0 mm|['https://archiwum.niemczyk.pl/images/auction/orginal/274aa.jpg', 'https://archiwum.niemczyk.pl/images/auction/orginal/274b.jpg', 'https://archiwum.niemczyk.pl/images/auction/orginal/274bc.jpg']|II RP. 5 złotych 1930, Sztandar, stempel głęboki, srebro|https://archiwum.niemczyk.pl/auction/6/271/ii-rp-5-zlotych-1930-sztandar-stempel-gleboki-srebro||2
2012-10-12 (15:10)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_26_93_74_27_2693742798', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_26_93_74_27_2693742798_1']|Polska 5 złotych 1930 Sztandar st. 3-|https://archiwum.niemczyk.pl/page/2693742798/polska-5-zlotych-1930-sztandar-st-3|3-|
2012-10-10 (21:10)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_26_88_78_80_2688788008', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_26_88_78_80_2688788008_1', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_26_88_78_80_2688788008_2']|Polska 5 złotych 1930 Sztandar PCGS MS64|https://archiwum.niemczyk.pl/page/2688788008/polska-5-zlotych-1930-sztandar-pcgs-ms64|PCGS MS64|
2012-10-10 (21:10)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_26_88_77_19_2688771907', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_26_88_77_19_2688771907_1', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_26_88_77_19_2688771907_2']|Polska 5 złotych 1930 Sztandar PCGS MS62|https://archiwum.niemczyk.pl/page/2688771907/polska-5-zlotych-1930-sztandar-pcgs-ms62|PCGS MS62|
2012-09-18 (10:09)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_26_23_99_35_2623993582', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_26_23_99_35_2623993582_1']|Polska II RP 5 złotych 1930 Sztandar st.3|https://archiwum.niemczyk.pl/page/2623993582/polska-ii-rp-5-zlotych-1930-sztandar-st3|3|
2012-09-13 (10:09)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_26_13_45_92_2613459212', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_26_13_45_92_2613459212_1']|Polska II RP 5 złotych 1930 Sztandar st. 3|https://archiwum.niemczyk.pl/page/2613459212/polska-ii-rp-5-zlotych-1930-sztandar-st-3|3|
2012-09-10 (16:09)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_26_06_79_14_2606791498', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_26_06_79_14_2606791498_1']|Polska II RP 5 złotych 1930 Sztandar st.2-|https://archiwum.niemczyk.pl/page/2606791498/polska-ii-rp-5-zlotych-1930-sztandar-st2|2-|
2012-09-05 (13:09)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_25_95_98_54_2595985467', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_25_95_98_54_2595985467_1']|Polska II RP 5 złotych 1930 sztandar st. 3|https://archiwum.niemczyk.pl/page/2595985467/polska-ii-rp-5-zlotych-1930-sztandar-st-3|3|
2012-08-13 (14:08)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_25_43_73_71_2543737196', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_25_43_73_71_2543737196_1', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_25_43_73_71_2543737196_2']|Polska II RP 5 złotych 1930 Sztandar NGC AU58|https://archiwum.niemczyk.pl/page/2543737196/polska-ii-rp-5-zlotych-1930-sztandar-ngc-au58|NGC AU58|
2012-07-25 (12:07)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_25_00_51_75_2500517503', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_25_00_51_75_2500517503_1']|Polska II RP 5 złotych 1930 sztandar st. 3|https://archiwum.niemczyk.pl/page/2500517503/polska-ii-rp-5-zlotych-1930-sztandar-st-3|3|
2012-07-11 (10:07)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_24_66_71_92_2466719205', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_24_66_71_92_2466719205_1']|Polska 5 złotych 1930 Sztandar st. 3+|https://archiwum.niemczyk.pl/page/2466719205/polska-5-zlotych-1930-sztandar-st-3|3+|
2012-07-11 (10:07)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_24_66_71_91_2466719198', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_24_66_71_91_2466719198_1']|Polska 5 złotych 1930 Sztandar st. 3+|https://archiwum.niemczyk.pl/page/2466719198/polska-5-zlotych-1930-sztandar-st-3|3+|
2012-07-08 (22:07)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_24_54_12_17_2454121732', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_24_54_12_17_2454121732_1', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_24_54_12_17_2454121732_2']|Polska II RP 5 złotych 1930 Sztandar Głęboki st. 1|https://archiwum.niemczyk.pl/page/2454121732/polska-ii-rp-5-zlotych-1930-sztandar-gleboki-st-1|1|
2012-07-08 (22:07)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_24_54_12_17_2454121777', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_24_54_12_17_2454121777_1', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_24_54_12_17_2454121777_2']|Polska II RP 5 złotych 1930 Sztandar NGC MS63|https://archiwum.niemczyk.pl/page/2454121777/polska-ii-rp-5-zlotych-1930-sztandar-ngc-ms63|NGC MS63|
2012-07-04 (17:07)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_24_51_98_62_2451986200', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_24_51_98_62_2451986200_1']|Polska II RP 5 złotych 1930 Sztandar st. 3|https://archiwum.niemczyk.pl/page/2451986200/polska-ii-rp-5-zlotych-1930-sztandar-st-3|3|
2012-06-15 (10:06)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_24_06_55_78_2406557867', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_24_06_55_78_2406557867_1']|Polska 5 złotych 1930 sztandar st. 3|https://archiwum.niemczyk.pl/page/2406557867/polska-5-zlotych-1930-sztandar-st-3|3|
2012-04-06 (16:04)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_22_43_62_30_2243623000', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_22_43_62_30_2243623000_1']|Polska II RP 5 złotych 1930 sztandar st. 2-|https://archiwum.niemczyk.pl/page/2243623000/polska-ii-rp-5-zlotych-1930-sztandar-st-2|2-|
2012-03-21 (11:03)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_22_06_38_12_2206381299', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_22_06_38_12_2206381299_1']|Polska II RP 5 złotych 1930 Sztandar st.2|https://archiwum.niemczyk.pl/page/2206381299/polska-ii-rp-5-zlotych-1930-sztandar-st2|2|
2012-03-18 (20:03)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_21_88_97_69_2188976968', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_21_88_97_69_2188976968_1']|Polska II RP 5 złotych 1930 Sztandar st.2|https://archiwum.niemczyk.pl/page/2188976968/polska-ii-rp-5-zlotych-1930-sztandar-st2|2|
2012-03-18 (20:03)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_21_88_97_69_2188976958', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_21_88_97_69_2188976958_1']|Polska II RP 5 złotych 1930 Sztandar st.2+|https://archiwum.niemczyk.pl/page/2188976958/polska-ii-rp-5-zlotych-1930-sztandar-st2|2+|
2012-03-06 (15:03)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_21_73_92_83_2173928368', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_21_73_92_83_2173928368_1']|Polska II RP 5 złotych 1930 Sztandar st.3+|https://archiwum.niemczyk.pl/page/2173928368/polska-ii-rp-5-zlotych-1930-sztandar-st3|3+|
2012-02-23 (16:02)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_21_48_59_56_2148595651', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_21_48_59_56_2148595651_1']|Polska II RP 5 złotych 1930 Sztandar st. 3+|https://archiwum.niemczyk.pl/page/2148595651/polska-ii-rp-5-zlotych-1930-sztandar-st-3|3+|
2012-01-16 (16:01)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_20_47_28_10_2047281074', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_20_47_28_10_2047281074_1']|Polska II RP 5 złotych 1930 Sztandar st. 3|https://archiwum.niemczyk.pl/page/2047281074/polska-ii-rp-5-zlotych-1930-sztandar-st-3|3|
2012-01-16 (16:01)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_20_47_28_10_2047281070', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_20_47_28_10_2047281070_1']|Polska II RP 5 złotych 1930 Sztandar st. 3|https://archiwum.niemczyk.pl/page/2047281070/polska-ii-rp-5-zlotych-1930-sztandar-st-3|3|
2011-12-23 (21:12)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_20_02_36_90_2002369055', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_20_02_36_90_2002369055_1', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_20_02_36_90_2002369055_2']|Polska II RP 5 złotych 1930 sztandar PCGS MS 65|https://archiwum.niemczyk.pl/page/2002369055/polska-ii-rp-5-zlotych-1930-sztandar-pcgs-ms-65|PCGS MS 65|
2011-12-20 (14:12)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_19_95_71_13_1995711321', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_19_95_71_13_1995711321_1']|Polska II RP 5 złotych 1930 Sztandar st. 2-|https://archiwum.niemczyk.pl/page/1995711321/polska-ii-rp-5-zlotych-1930-sztandar-st-2|2-|
2011-12-20 (14:12)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_19_95_71_13_1995711315', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_19_95_71_13_1995711315_1']|Polska II RP 5 złotych 1930 Sztandar st. 3|https://archiwum.niemczyk.pl/page/1995711315/polska-ii-rp-5-zlotych-1930-sztandar-st-3|3|
2011-12-15 (16:12)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_19_85_65_17_1985651733', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_19_85_65_17_1985651733_1']|Polska II RP 5 złotych 1930 Sztandar st.3|https://archiwum.niemczyk.pl/page/1985651733/polska-ii-rp-5-zlotych-1930-sztandar-st3|3|
2011-11-24 (18:11)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_19_42_62_33_1942623385', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_19_42_62_33_1942623385_1', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_19_42_62_33_1942623385_2']|Polska II RP 5 złotych 1930 Sztandar NGC MS64|https://archiwum.niemczyk.pl/page/1942623385/polska-ii-rp-5-zlotych-1930-sztandar-ngc-ms64|NGC MS64|
2011-11-04 (13:11)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_19_03_01_54_1903015404', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_19_03_01_54_1903015404_1']|Polska II RP 5 złotych 1930 Sztandar st.3/3-|https://archiwum.niemczyk.pl/page/1903015404/polska-ii-rp-5-zlotych-1930-sztandar-st33|3/3-|
2011-10-21 (16:10)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_18_76_35_87_1876358774', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_18_76_35_87_1876358774_1']|Polska II RP 5 złotych 1930 Sztandar st.3+|https://archiwum.niemczyk.pl/page/1876358774/polska-ii-rp-5-zlotych-1930-sztandar-st3|3+|
2011-10-21 (16:10)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_18_76_35_87_1876358768', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_18_76_35_87_1876358768_1']|Polska II RP 5 złotych 1930 Sztandar st.3|https://archiwum.niemczyk.pl/page/1876358768/polska-ii-rp-5-zlotych-1930-sztandar-st3|3|
2011-10-20 (15:10)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_18_74_32_48_1874324851', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_18_74_32_48_1874324851_1']|Polska II RP 5 złotych 1930 Sztandar st.3+|https://archiwum.niemczyk.pl/page/1874324851/polska-ii-rp-5-zlotych-1930-sztandar-st3|3+|
2011-10-19 (14:10)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_18_72_54_47_1872544736', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_18_72_54_47_1872544736_1']|Polska II RP 5 złotych 1930 Sztandar st.3|https://archiwum.niemczyk.pl/page/1872544736/polska-ii-rp-5-zlotych-1930-sztandar-st3|3|
2011-10-05 (10:10)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_18_46_40_48_1846404842', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_18_46_40_48_1846404842_1']|Polska II RP 5 złotych 1930 Sztandar st. 3+|https://archiwum.niemczyk.pl/page/1846404842/polska-ii-rp-5-zlotych-1930-sztandar-st-3|3+|
2011-09-21 (11:09)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_18_21_42_53_1821425341', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_18_21_42_53_1821425341_1']|Polska II RP 5 zł 1930 Sztandar st.4|https://archiwum.niemczyk.pl/page/1821425341/polska-ii-rp-5-zl-1930-sztandar-st4|4|
2011-09-16 (17:09)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_18_13_65_17_1813651778', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_18_13_65_17_1813651778_1']|Polska II RP 5 złotych 1930 Sztandar st.3|https://archiwum.niemczyk.pl/page/1813651778/polska-ii-rp-5-zlotych-1930-sztandar-st3|3|
2011-09-14 (15:09)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_18_08_50_58_1808505866', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_18_08_50_58_1808505866_1']|Polska II RP 5 zł 1930 Sztandar st.2-|https://archiwum.niemczyk.pl/page/1808505866/polska-ii-rp-5-zl-1930-sztandar-st2|2-|
2011-09-14 (15:09)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_18_08_50_58_1808505860', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_18_08_50_58_1808505860_1']|Polska II RP 5 zł 1930 Sztandar st.3|https://archiwum.niemczyk.pl/page/1808505860/polska-ii-rp-5-zl-1930-sztandar-st3|3|
2011-09-10 (14:09)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_18_01_69_82_1801698263', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_18_01_69_82_1801698263_1', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_18_01_69_82_1801698263_2']|Polska II RP 5 złotych 1930 Sztandar NGC MS64|https://archiwum.niemczyk.pl/page/1801698263/polska-ii-rp-5-zlotych-1930-sztandar-ngc-ms64|NGC MS64|
2011-09-07 (11:09)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_17_97_95_41_1797954194', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_17_97_95_41_1797954194_1', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_17_97_95_41_1797954194_2']|Polska II RP 5 złotych 1930 sztandar GCN XF45|https://archiwum.niemczyk.pl/page/1797954194/polska-ii-rp-5-zlotych-1930-sztandar-gcn-xf45|GCN XF45|
2011-09-02 (10:09)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_17_89_12_91_1789129134', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_17_89_12_91_1789129134_1']|Polska II RP 5 zł 1930 Sztandar st.3|https://archiwum.niemczyk.pl/page/1789129134/polska-ii-rp-5-zl-1930-sztandar-st3|3|
2011-08-25 (16:08)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_17_76_33_49_1776334915', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_17_76_33_49_1776334915_1']|Polska II RP 5 złotych 1930 Sztandar st.3|https://archiwum.niemczyk.pl/page/1776334915/polska-ii-rp-5-zlotych-1930-sztandar-st3|3|
2011-08-17 (14:08)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_17_62_82_36_1762823641', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_17_62_82_36_1762823641_1']|Polska II RP 5 złotych 1930 Sztandar st.3|https://archiwum.niemczyk.pl/page/1762823641/polska-ii-rp-5-zlotych-1930-sztandar-st3|3|
2011-08-12 (13:08)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_17_54_22_63_1754226362', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_17_54_22_63_1754226362_1']|Polska II RP 5 złotych 1930 sztandar st.3+|https://archiwum.niemczyk.pl/page/1754226362/polska-ii-rp-5-zlotych-1930-sztandar-st3|3+|
2011-08-04 (14:08)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_17_41_14_62_1741146201', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_17_41_14_62_1741146201_1']|II RP 5 złotych 1930 Sztandar st.2-|https://archiwum.niemczyk.pl/page/1741146201/ii-rp-5-zlotych-1930-sztandar-st2|2-|
2011-07-22|Drobne rysy w tle.   \\Waga: 18,049 g Ag .750  \Literatura: Fischer OB 014|['https://archiwum.niemczyk.pl/images/shop/15_298.jpg', 'https://archiwum.niemczyk.pl/images/shop/15a_905.jpg']|Polska II RP 5 zlotych 1930 Sztandar st.3+|https://archiwum.niemczyk.pl/shop/5958/polska-ii-rp-5-zlotych-1930-sztandar-st3|3+|
2011-07-22 (11:07)||['https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_17_19_27_86_1719278651', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_17_19_27_86_1719278651_1', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_17_19_27_86_1719278651_2', 'https://archiwum.niemczyk.pl/images/old/img08_allegroimg_pl_photos_oryginal_17_19_27_86_1719278651_3']|II RP 5 złotych 1930 Sztandar Głęboki st.3+?|https://archiwum.niemczyk.pl/page/1719278651/ii-rp-5-zlotych-1930-sztandar-gleboki-st3|3+|
